golden_provider_id,cluster_size,source_records,rules_applied,conflicts_detected,created_at
GPROV0002800,1,CRM_A_P_PROV_01631_593,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:no_non_null|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:43
GPROV0002801,1,CRM_B_P_PROV_01631_442,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:no_non_null|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:43
GPROV0002802,1,CRM_A_P_PROV_01632_986,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:43
GPROV0002803,1,CRM_B_P_PROV_01632_262,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:43
GPROV0002804,1,CRM_A_P_PROV_01633_310,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:43
GPROV0002805,1,CRM_B_P_PROV_01633_545,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:43
GPROV0002806,1,CRM_A_P_PROV_01634_508,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:44
GPROV0002807,1,CRM_B_P_PROV_01634_682,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:44
GPROV0002808,1,CRM_A_P_PROV_01635_692,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:44
GPROV0002809,1,CRM_B_P_PROV_01635_158,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:44
GPROV0002810,1,CRM_A_P_PROV_01635_232,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:44
GPROV0002811,2,CRM_A_P_PROV_01636_386|CRM_B_P_PROV_01636_542,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:44
GPROV0002812,1,CRM_A_P_PROV_01637_602,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:44
GPROV0002813,1,CRM_B_P_PROV_01637_105,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:44
GPROV0002814,1,CRM_A_P_PROV_01638_761,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:45
GPROV0002815,1,CRM_B_P_PROV_01638_475,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:45
GPROV0002816,1,CRM_A_P_PROV_01639_976,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:45
GPROV0002817,1,CRM_B_P_PROV_01639_289,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:45
GPROV0002818,1,CRM_B_P_PROV_01639_422,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:45
GPROV0002819,2,CRM_A_P_PROV_01640_127|CRM_B_P_PROV_01640_731,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:45
GPROV0002820,2,CRM_A_P_PROV_01641_589|CRM_B_P_PROV_01641_890,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:45
GPROV0002821,1,CRM_A_P_PROV_01642_280,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:45
GPROV0002822,1,CRM_B_P_PROV_01642_536,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:46
GPROV0002823,1,CRM_A_P_PROV_01643_697,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:46
GPROV0002824,1,CRM_B_P_PROV_01643_516,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:46
GPROV0002825,2,CRM_A_P_PROV_01644_455|CRM_A_P_PROV_01644_840,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:46
GPROV0002826,1,CRM_B_P_PROV_01644_615,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:46
GPROV0002827,1,CRM_A_P_PROV_01645_424,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:46
GPROV0002828,1,CRM_B_P_PROV_01645_884,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:46
GPROV0002829,1,CRM_A_P_PROV_01646_862,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:47
GPROV0002830,1,CRM_B_P_PROV_01646_806,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:47
GPROV0002831,3,CRM_A_P_PROV_01647_266|CRM_B_P_PROV_01647_241|CRM_B_P_PROV_01647_882,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:47
GPROV0002832,1,CRM_A_P_PROV_01648_756,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:47
GPROV0002833,1,CRM_B_P_PROV_01648_266,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:47
GPROV0002834,2,CRM_A_P_PROV_01649_521|CRM_B_P_PROV_01649_363,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:no_non_null|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:47
GPROV0002835,1,CRM_A_P_PROV_01650_980,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:47
GPROV0002836,1,CRM_B_P_PROV_01650_815,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:trust_then_latest|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:47
GPROV0002837,1,CRM_A_P_PROV_01651_170,npi:trust_then_latest|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:47
GPROV0002838,1,CRM_B_P_PROV_01651_817,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:48
GPROV0002839,1,CRM_B_P_PROV_01651_849,npi:no_non_null|first_name:trust_then_latest|last_name:trust_then_latest|gender:trust_then_latest|specialty:trust_then_latest|email:no_non_null|phone:trust_then_latest|address_line1:trust_then_latest|city:trust_then_latest|state:trust_then_latest|postal_code:trust_then_latest|country:trust_then_latest|record_status:trust_then_latest,,2026-02-05T15:28:48
